01/01/2016 03:00:00 AM,THEFT,41.890900279,-87.626355577
01/01/2016 02:45:00 AM,BATTERY,41.757230688,-87.624738576
01/01/2016 09:15:00 AM,ASSAULT,41.86640116,-87.705973505
01/01/2016 10:30:00 AM,THEFT,41.742620493,-87.663241882
01/01/2016 10:00:00 AM,THEFT,41.736940053,-87.550034589
01/01/2016 10:45:00 AM,BATTERY,41.757775974,-87.591988549
01/01/2016 08:40:00 AM,ASSAULT,41.693022265,-87.627915204
01/01/2016 10:17:00 AM,BATTERY,41.749615836,-87.65857001
01/01/2016 11:50:00 AM,BATTERY,41.67136538,-87.641694439
01/01/2016 04:56:00 AM,BATTERY,41.880487595,-87.745964635
01/01/2016 10:10:00 AM,THEFT,41.852192114,-87.674729636
01/01/2016 11:33:00 AM,THEFT,41.737770715,-87.643664418
01/01/2016 10:00:00 AM,CRIMINAL DAMAGE,41.856829571,-87.669902728
01/01/2016 01:30:00 AM,BATTERY,41.889179572,-87.633062369
01/01/2016 11:40:00 AM,BATTERY,41.652966074,-87.549574534
01/01/2016 04:00:00 AM,THEFT,41.788391702,-87.648651728
01/01/2016 02:15:00 AM,CRIMINAL DAMAGE,41.908232739,-87.678635842
01/01/2016 02:00:00 AM,THEFT,41.8926701,-87.628106353
01/01/2016 09:50:00 AM,BATTERY,41.861008942,-87.705515947
01/01/2016 07:30:00 AM,BATTERY,41.779380382,-87.66938174
01/01/2016 11:50:00 AM,THEFT,41.777731352,-87.658597995
01/01/2016 10:30:00 AM,BATTERY,41.775521875,-87.633317618
01/01/2016 12:05:00 PM,CRIMINAL DAMAGE,41.772154502,-87.666985429
01/01/2016 12:00:00 PM,CRIMINAL DAMAGE,41.770878684,-87.585015558
01/01/2016 01:00:00 PM,CRIMINAL DAMAGE,41.768906423,-87.577604372
01/01/2016 01:10:00 PM,BATTERY,41.950942506,-87.707935396
01/01/2016 11:07:00 AM,BATTERY,41.815890069,-87.598141972
01/01/2016 02:47:00 AM,CRIMINAL DAMAGE,41.937369204,-87.761548481
01/01/2016 12:35:00 PM,ASSAULT,41.938155306,-87.724948923
01/01/2016 12:45:00 PM,CRIMINAL DAMAGE,41.798393542,-87.692708369
01/01/2016 01:25:00 PM,BATTERY,41.802685798,-87.664809681
01/01/2016 12:07:00 PM,THEFT,41.996073378,-87.78748829
01/01/2016 11:00:00 AM,BATTERY,41.728039988,-87.628836426
01/01/2016 12:45:00 PM,CRIMINAL DAMAGE,41.987751231,-87.810099895
